in s,C1 in V
6.08880E-06,1.21094E-03
6.08880E-06,2.07422E-02
6.08960E-06,-1.83203E-02
6.08960E-06,1.09766E-02
6.09040E-06,-1.83203E-02
6.09040E-06,1.21094E-03
6.09120E-06,-1.83203E-02
6.09120E-06,2.07422E-02
6.09200E-06,-1.83203E-02
6.09200E-06,2.07422E-02
6.09280E-06,-1.83203E-02
6.09280E-06,1.21094E-03
6.09360E-06,-8.55469E-03
6.09360E-06,1.09766E-02
6.09440E-06,-8.55469E-03
6.09440E-06,1.09766E-02
6.09520E-06,-8.55469E-03
6.09520E-06,3.05078E-02
6.09600E-06,-8.55469E-03
6.09600E-06,3.05078E-02
6.09680E-06,-2.80859E-02
6.09680E-06,2.07422E-02
6.09760E-06,-2.80859E-02
6.09760E-06,2.07422E-02
6.09840E-06,1.21094E-03
6.09840E-06,2.07422E-02
6.09920E-06,-1.83203E-02
6.09920E-06,1.21094E-03
6.10000E-06,-1.83203E-02
6.10000E-06,3.05078E-02
6.10080E-06,-1.83203E-02
6.10080E-06,3.05078E-02
6.10160E-06,-1.83203E-02
6.10160E-06,3.05078E-02
6.10240E-06,1.09766E-02
6.10240E-06,3.05078E-02
6.10320E-06,-1.83203E-02
6.10320E-06,3.05078E-02
6.10400E-06,-1.83203E-02
6.10400E-06,1.21094E-03
6.10480E-06,-8.55469E-03
6.10480E-06,1.21094E-03
6.10560E-06,-8.55469E-03
6.10560E-06,1.21094E-03
6.10640E-06,-1.83203E-02
6.10640E-06,1.21094E-03
6.10720E-06,-1.83203E-02
6.10720E-06,-8.55469E-03
6.10800E-06,-8.55469E-03
6.10800E-06,2.07422E-02
6.10880E-06,1.21094E-03
6.10880E-06,2.07422E-02
6.10960E-06,1.21094E-03
6.10960E-06,1.21094E-03
6.11040E-06,-1.83203E-02
6.11040E-06,1.21094E-03
6.11120E-06,-1.83203E-02
6.11120E-06,1.21094E-03
6.11200E-06,-8.55469E-03
6.11200E-06,1.09766E-02
6.11280E-06,-2.80859E-02
6.11280E-06,1.09766E-02
6.11360E-06,-2.80859E-02
6.11360E-06,1.21094E-03
6.11440E-06,-1.83203E-02
6.11440E-06,1.09766E-02
6.11520E-06,1.21094E-03
6.11520E-06,1.09766E-02
6.11600E-06,1.21094E-03
6.11600E-06,3.05078E-02
6.11680E-06,1.21094E-03
6.11680E-06,3.05078E-02
6.11760E-06,1.21094E-03
6.11760E-06,1.09766E-02
6.11840E-06,-8.55469E-03
6.11840E-06,1.09766E-02
6.11920E-06,-8.55469E-03
6.11920E-06,1.09766E-02
6.12000E-06,1.21094E-03
6.12000E-06,1.09766E-02
6.12080E-06,-8.55469E-03
6.12080E-06,2.07422E-02
6.12160E-06,-3.78516E-02
6.12160E-06,2.07422E-02
6.12240E-06,-3.78516E-02
6.12240E-06,2.07422E-02
6.12320E-06,1.21094E-03
6.12320E-06,2.07422E-02
6.12400E-06,1.21094E-03
6.12400E-06,1.09766E-02
6.12480E-06,-8.55469E-03
6.12480E-06,1.21094E-03
6.12560E-06,-3.78516E-02
6.12560E-06,1.21094E-03
6.12640E-06,-3.78516E-02
6.12640E-06,-8.55469E-03
6.12720E-06,-1.83203E-02
6.12720E-06,1.21094E-03
6.12800E-06,-1.83203E-02
6.12800E-06,2.07422E-02
6.12880E-06,-1.83203E-02
6.12880E-06,2.07422E-02
6.12960E-06,-1.83203E-02
6.12960E-06,1.21094E-03
6.13040E-06,1.21094E-03
6.13040E-06,1.21094E-03
6.13120E-06,-1.83203E-02
6.13120E-06,1.21094E-03
6.13200E-06,-1.83203E-02
6.13200E-06,1.09766E-02
6.13280E-06,-8.55469E-03
6.13280E-06,1.09766E-02
6.13360E-06,-1.83203E-02
6.13360E-06,1.09766E-02
6.13440E-06,-2.80859E-02
6.13440E-06,1.21094E-03
6.13520E-06,-3.78516E-02
6.13520E-06,1.09766E-02
6.13600E-06,-3.78516E-02
6.13600E-06,2.07422E-02
6.13680E-06,1.21094E-03
6.13680E-06,2.07422E-02
6.13760E-06,1.21094E-03
6.13760E-06,1.09766E-02
6.13840E-06,1.21094E-03
6.13840E-06,1.09766E-02
6.13920E-06,-8.55469E-03
6.13920E-06,3.05078E-02
6.14000E-06,-1.83203E-02
6.14000E-06,3.05078E-02
6.14080E-06,-1.83203E-02
6.14080E-06,3.05078E-02
6.14160E-06,-8.55469E-03
6.14160E-06,2.07422E-02
6.14240E-06,-1.83203E-02
6.14240E-06,1.09766E-02
6.14320E-06,-1.83203E-02
6.14320E-06,1.09766E-02
6.14400E-06,-1.83203E-02
6.14400E-06,1.09766E-02
6.14480E-06,-8.55469E-03
6.14480E-06,1.21094E-03
6.14560E-06,-8.55469E-03
6.14560E-06,1.09766E-02
6.14640E-06,-1.83203E-02
6.14640E-06,2.07422E-02
6.14720E-06,-1.83203E-02
6.14720E-06,2.07422E-02
6.14800E-06,-8.55469E-03
6.14800E-06,1.09766E-02
6.14880E-06,-8.55469E-03
6.14880E-06,1.09766E-02
6.14960E-06,-8.55469E-03
6.14960E-06,2.07422E-02
6.15040E-06,-8.55469E-03
6.15040E-06,2.07422E-02
6.15120E-06,-1.83203E-02
6.15120E-06,1.09766E-02
6.15200E-06,-1.83203E-02
6.15200E-06,1.09766E-02
6.15280E-06,-1.83203E-02
6.15280E-06,1.21094E-03
6.15360E-06,1.21094E-03
6.15360E-06,1.09766E-02
6.15440E-06,1.21094E-03
6.15440E-06,1.09766E-02
6.15520E-06,1.21094E-03
6.15520E-06,3.05078E-02
6.15600E-06,-8.55469E-03
6.15600E-06,3.05078E-02
6.15680E-06,-8.55469E-03
6.15680E-06,1.21094E-03
6.15760E-06,-8.55469E-03
6.15760E-06,1.21094E-03
6.15840E-06,-8.55469E-03
6.15840E-06,1.09766E-02
6.15920E-06,-8.55469E-03
6.15920E-06,2.07422E-02
6.16000E-06,1.21094E-03
6.16000E-06,2.07422E-02
6.16080E-06,-1.83203E-02
6.16080E-06,1.21094E-03
6.16160E-06,-2.80859E-02
6.16160E-06,1.21094E-03
6.16240E-06,-2.80859E-02
6.16240E-06,1.21094E-03
6.16320E-06,-1.83203E-02
6.16320E-06,1.21094E-03
6.16400E-06,-8.55469E-03
6.16400E-06,1.09766E-02
6.16480E-06,-8.55469E-03
6.16480E-06,1.09766E-02
6.16560E-06,-1.83203E-02
6.16560E-06,1.09766E-02
6.16640E-06,-1.83203E-02
6.16640E-06,1.09766E-02
6.16720E-06,1.21094E-03
6.16720E-06,2.07422E-02
6.16800E-06,1.21094E-03
6.16800E-06,2.07422E-02
6.16880E-06,1.21094E-03
6.16880E-06,2.07422E-02
6.16960E-06,-2.80859E-02
6.16960E-06,2.07422E-02
6.17040E-06,-2.80859E-02
6.17040E-06,1.21094E-03
6.17120E-06,-8.55469E-03
6.17120E-06,3.05078E-02
6.17200E-06,1.21094E-03
6.17200E-06,3.05078E-02
6.17280E-06,-8.55469E-03
6.17280E-06,3.05078E-02
6.17360E-06,-8.55469E-03
6.17360E-06,2.07422E-02
6.17440E-06,-8.55469E-03
6.17440E-06,3.05078E-02
6.17520E-06,-8.55469E-03
6.17520E-06,3.05078E-02
6.17600E-06,-8.55469E-03
6.17600E-06,1.21094E-03
6.17680E-06,-8.55469E-03
6.17680E-06,1.21094E-03
6.17760E-06,-1.83203E-02
6.17760E-06,1.21094E-03
6.17840E-06,-1.83203E-02
6.17840E-06,1.21094E-03
6.17920E-06,-8.55469E-03
6.17920E-06,1.21094E-03
6.18000E-06,-1.83203E-02
6.18000E-06,1.21094E-03
6.18080E-06,-2.80859E-02
6.18080E-06,1.21094E-03
6.18160E-06,-2.80859E-02
6.18160E-06,2.07422E-02
6.18240E-06,-8.55469E-03
6.18240E-06,2.07422E-02
6.18320E-06,-8.55469E-03
6.18320E-06,1.09766E-02
6.18400E-06,-8.55469E-03
6.18400E-06,-8.55469E-03
6.18480E-06,-1.83203E-02
6.18480E-06,1.21094E-03
6.18560E-06,-1.83203E-02
6.18560E-06,1.21094E-03
6.18640E-06,-1.83203E-02
6.18640E-06,1.21094E-03
6.18720E-06,-1.83203E-02
6.18720E-06,1.21094E-03
6.18800E-06,-8.55469E-03
6.18800E-06,3.05078E-02
6.18880E-06,-8.55469E-03
6.18880E-06,3.05078E-02
6.18960E-06,-8.55469E-03
6.18960E-06,1.09766E-02
6.19040E-06,-8.55469E-03
6.19040E-06,1.09766E-02
6.19120E-06,-2.80859E-02
6.19120E-06,1.21094E-03
6.19200E-06,-2.80859E-02
6.19200E-06,1.21094E-03
6.19280E-06,-8.55469E-03
6.19280E-06,1.21094E-03
6.19360E-06,-1.83203E-02
6.19360E-06,1.21094E-03
6.19440E-06,-1.83203E-02
6.19440E-06,2.07422E-02
6.19520E-06,1.21094E-03
6.19520E-06,2.07422E-02
6.19600E-06,-1.83203E-02
6.19600E-06,1.09766E-02
6.19680E-06,-1.83203E-02
6.19680E-06,1.09766E-02
6.19760E-06,1.21094E-03
6.19760E-06,3.05078E-02
6.19840E-06,-1.83203E-02
6.19840E-06,3.05078E-02
6.19920E-06,-1.83203E-02
6.19920E-06,1.21094E-03
6.20000E-06,1.21094E-03
6.20000E-06,2.07422E-02
6.20080E-06,-1.83203E-02
6.20080E-06,2.07422E-02
6.20160E-06,-1.83203E-02
6.20160E-06,2.07422E-02
6.20240E-06,-1.83203E-02
6.20240E-06,1.21094E-03
6.20320E-06,-1.83203E-02
6.20320E-06,1.21094E-03
6.20400E-06,-2.80859E-02
6.20400E-06,1.21094E-03
6.20480E-06,-2.80859E-02
6.20480E-06,-8.55469E-03
6.20560E-06,-1.83203E-02
6.20560E-06,-8.55469E-03
6.20640E-06,-3.78516E-02
6.20640E-06,-8.55469E-03
6.20720E-06,-3.78516E-02
6.20720E-06,1.21094E-03
6.20800E-06,-1.83203E-02
6.20800E-06,2.07422E-02
6.20880E-06,-8.55469E-03
6.20880E-06,2.07422E-02
6.20960E-06,-8.55469E-03
6.20960E-06,2.07422E-02
6.21040E-06,-8.55469E-03
6.21040E-06,2.07422E-02
6.21120E-06,-1.83203E-02
6.21120E-06,1.21094E-03
6.21200E-06,-1.83203E-02
6.21200E-06,2.07422E-02
6.21280E-06,1.21094E-03
6.21280E-06,3.05078E-02
6.21360E-06,-2.80859E-02
6.21360E-06,3.05078E-02
6.21440E-06,-2.80859E-02
6.21440E-06,3.05078E-02
6.21520E-06,-3.78516E-02
6.21520E-06,3.05078E-02
6.21600E-06,-3.78516E-02
6.21600E-06,1.21094E-03
6.21680E-06,-2.80859E-02
6.21680E-06,2.07422E-02
6.21760E-06,-2.80859E-02
6.21760E-06,2.07422E-02
6.21840E-06,1.21094E-03
6.21840E-06,2.07422E-02
6.21920E-06,-1.83203E-02
6.21920E-06,2.07422E-02
6.22000E-06,-1.83203E-02
6.22000E-06,1.21094E-03
6.22080E-06,-1.83203E-02
6.22080E-06,1.09766E-02
6.22160E-06,-3.78516E-02
6.22160E-06,1.09766E-02
6.22240E-06,-3.78516E-02
6.22240E-06,1.21094E-03
6.22320E-06,-1.83203E-02
6.22320E-06,1.21094E-03
6.22400E-06,-1.83203E-02
6.22400E-06,1.21094E-03
6.22480E-06,-8.55469E-03
6.22480E-06,1.21094E-03
6.22560E-06,-1.83203E-02
6.22560E-06,1.21094E-03
6.22640E-06,-1.83203E-02
6.22640E-06,-8.55469E-03
6.22720E-06,-1.83203E-02
6.22720E-06,1.21094E-03
6.22800E-06,-1.83203E-02
6.22800E-06,1.21094E-03
6.22880E-06,-1.83203E-02
6.22880E-06,1.21094E-03
6.22960E-06,1.21094E-03
6.22960E-06,1.09766E-02
6.23040E-06,-8.55469E-03
6.23040E-06,1.09766E-02
6.23120E-06,-8.55469E-03
6.23120E-06,1.09766E-02
6.23200E-06,-1.83203E-02
6.23200E-06,1.21094E-03
6.23280E-06,-1.83203E-02
6.23280E-06,1.21094E-03
6.23360E-06,-1.83203E-02
6.23360E-06,2.07422E-02
6.23440E-06,-3.78516E-02
6.23440E-06,2.07422E-02
6.23520E-06,-3.78516E-02
6.23520E-06,-8.55469E-03
6.23600E-06,-2.80859E-02
6.23600E-06,1.09766E-02
6.23680E-06,-2.80859E-02
6.23680E-06,2.07422E-02
6.23760E-06,-8.55469E-03
6.23760E-06,2.07422E-02
6.23840E-06,-8.55469E-03
6.23840E-06,1.21094E-03
6.23920E-06,1.21094E-03
6.23920E-06,2.07422E-02
6.24000E-06,-8.55469E-03
6.24000E-06,2.07422E-02
6.24080E-06,-8.55469E-03
6.24080E-06,2.07422E-02
6.24160E-06,1.21094E-03
6.24160E-06,1.09766E-02
6.24240E-06,-8.55469E-03
6.24240E-06,1.09766E-02
6.24320E-06,-8.55469E-03
6.24320E-06,1.09766E-02
6.24400E-06,-8.55469E-03
6.24400E-06,2.07422E-02
6.24480E-06,-8.55469E-03
6.24480E-06,2.07422E-02
6.24560E-06,-8.55469E-03
6.24560E-06,2.07422E-02
6.24640E-06,1.09766E-02
6.24640E-06,2.07422E-02
6.24720E-06,-8.55469E-03
6.24720E-06,2.07422E-02
6.24800E-06,-8.55469E-03
6.24800E-06,1.09766E-02
6.24880E-06,-8.55469E-03
6.24880E-06,2.07422E-02
6.24960E-06,-8.55469E-03
6.24960E-06,2.07422E-02
6.25040E-06,-1.83203E-02
6.25040E-06,1.21094E-03
6.25120E-06,-2.80859E-02
6.25120E-06,1.21094E-03
6.25200E-06,-2.80859E-02
6.25200E-06,2.07422E-02
6.25280E-06,-2.80859E-02
6.25280E-06,2.07422E-02
6.25360E-06,1.21094E-03
6.25360E-06,1.21094E-03
6.25440E-06,-8.55469E-03
6.25440E-06,1.21094E-03
6.25520E-06,-8.55469E-03
6.25520E-06,1.21094E-03
6.25600E-06,-8.55469E-03
6.25600E-06,1.21094E-03
6.25680E-06,-1.83203E-02
6.25680E-06,1.21094E-03
6.25760E-06,-1.83203E-02
6.25760E-06,2.07422E-02
6.25840E-06,1.21094E-03
6.25840E-06,2.07422E-02
6.25920E-06,-8.55469E-03
6.25920E-06,2.07422E-02
6.26000E-06,-2.80859E-02
6.26000E-06,1.09766E-02
6.26080E-06,-2.80859E-02
6.26080E-06,1.21094E-03
6.26160E-06,-1.83203E-02
6.26160E-06,2.07422E-02
6.26240E-06,1.21094E-03
6.26240E-06,2.07422E-02
6.26320E-06,-8.55469E-03
6.26320E-06,2.07422E-02
6.26400E-06,-1.83203E-02
6.26400E-06,2.07422E-02
6.26480E-06,-1.83203E-02
6.26480E-06,2.07422E-02
6.26560E-06,1.21094E-03
6.26560E-06,2.07422E-02
6.26640E-06,1.21094E-03
6.26640E-06,2.07422E-02
6.26720E-06,1.21094E-03
6.26720E-06,1.09766E-02
6.26800E-06,-8.55469E-03
6.26800E-06,1.21094E-03
6.26880E-06,-8.55469E-03
6.26880E-06,2.07422E-02
6.26960E-06,-8.55469E-03
6.26960E-06,2.07422E-02
6.27040E-06,-8.55469E-03
6.27040E-06,1.21094E-03
6.27120E-06,1.21094E-03
6.27120E-06,1.09766E-02
6.27200E-06,1.21094E-03
6.27200E-06,3.05078E-02
6.27280E-06,-2.80859E-02
6.27280E-06,3.05078E-02
6.27360E-06,-2.80859E-02
6.27360E-06,-8.55469E-03
6.27440E-06,-2.80859E-02
6.27440E-06,2.07422E-02
6.27520E-06,-1.83203E-02
6.27520E-06,2.07422E-02
6.27600E-06,-2.80859E-02
6.27600E-06,-1.83203E-02
6.27680E-06,-2.80859E-02
6.27680E-06,1.09766E-02
6.27760E-06,1.21094E-03
6.27760E-06,3.05078E-02
6.27840E-06,-8.55469E-03
6.27840E-06,3.05078E-02
6.27920E-06,-8.55469E-03
6.27920E-06,1.21094E-03
6.28000E-06,-8.55469E-03
6.28000E-06,1.21094E-03
6.28080E-06,-1.83203E-02
6.28080E-06,-8.55469E-03
6.28160E-06,-1.83203E-02
6.28160E-06,-8.55469E-03
6.28240E-06,-1.83203E-02
6.28240E-06,1.21094E-03
6.28320E-06,-8.55469E-03
6.28320E-06,1.21094E-03
6.28400E-06,-1.83203E-02
6.28400E-06,1.21094E-03
6.28480E-06,-1.83203E-02
6.28480E-06,1.21094E-03
6.28560E-06,-2.80859E-02
6.28560E-06,1.21094E-03
6.28640E-06,-2.80859E-02
6.28640E-06,2.07422E-02
6.28720E-06,1.21094E-03
6.28720E-06,2.07422E-02
6.28800E-06,-8.55469E-03
6.28800E-06,1.21094E-03
6.28880E-06,-8.55469E-03
6.28880E-06,1.21094E-03
6.28960E-06,-8.55469E-03
6.28960E-06,2.07422E-02
6.29040E-06,-8.55469E-03
6.29040E-06,2.07422E-02
6.29120E-06,-8.55469E-03
6.29120E-06,2.07422E-02
6.29200E-06,-2.80859E-02
6.29200E-06,2.07422E-02
6.29280E-06,-2.80859E-02
6.29280E-06,1.21094E-03
6.29360E-06,-8.55469E-03
6.29360E-06,1.09766E-02
6.29440E-06,-8.55469E-03
6.29440E-06,2.07422E-02
6.29520E-06,-1.83203E-02
6.29520E-06,2.07422E-02
6.29600E-06,-1.83203E-02
6.29600E-06,1.09766E-02
6.29680E-06,-8.55469E-03
6.29680E-06,1.09766E-02
6.29760E-06,-8.55469E-03
6.29760E-06,1.21094E-03
6.29840E-06,-3.78516E-02
6.29840E-06,1.21094E-03
6.29920E-06,-3.78516E-02
6.29920E-06,1.21094E-03
6.30000E-06,-1.83203E-02
6.30000E-06,1.09766E-02
6.30080E-06,-1.83203E-02
6.30080E-06,1.09766E-02
6.30160E-06,-8.55469E-03
6.30160E-06,1.09766E-02
6.30240E-06,-8.55469E-03
6.30240E-06,1.09766E-02
6.30320E-06,1.21094E-03
6.30320E-06,1.09766E-02
6.30400E-06,1.21094E-03
6.30400E-06,1.09766E-02
6.30480E-06,-1.83203E-02
6.30480E-06,1.09766E-02
6.30560E-06,-1.83203E-02
6.30560E-06,1.21094E-03
6.30640E-06,-1.83203E-02
6.30640E-06,1.09766E-02
6.30720E-06,-1.83203E-02
6.30720E-06,1.09766E-02
6.30800E-06,-1.83203E-02
6.30800E-06,-8.55469E-03
6.30880E-06,-1.83203E-02
6.30880E-06,1.09766E-02
6.30960E-06,-4.76172E-02
6.30960E-06,1.09766E-02
6.31040E-06,-4.76172E-02
6.31040E-06,1.09766E-02
6.31120E-06,-3.78516E-02
6.31120E-06,1.21094E-03
6.31200E-06,-3.78516E-02
6.31200E-06,1.21094E-03
6.31280E-06,-8.55469E-03
6.31280E-06,1.21094E-03
6.31360E-06,-8.55469E-03
6.31360E-06,2.07422E-02
6.31440E-06,-1.83203E-02
6.31440E-06,2.07422E-02
6.31520E-06,-1.83203E-02
6.31520E-06,1.21094E-03
6.31600E-06,-2.80859E-02
6.31600E-06,1.21094E-03
6.31680E-06,-2.80859E-02
6.31680E-06,1.21094E-03
6.31760E-06,-1.83203E-02
6.31760E-06,2.07422E-02
6.31840E-06,-8.55469E-03
6.31840E-06,2.07422E-02
6.31920E-06,-8.55469E-03
6.31920E-06,3.05078E-02
6.32000E-06,-2.80859E-02
6.32000E-06,3.05078E-02
6.32080E-06,-2.80859E-02
6.32080E-06,1.09766E-02
6.32160E-06,-1.83203E-02
6.32160E-06,1.09766E-02
6.32240E-06,-1.83203E-02
6.32240E-06,2.07422E-02
6.32320E-06,1.21094E-03
6.32320E-06,2.07422E-02
6.32400E-06,-3.78516E-02
6.32400E-06,1.09766E-02
6.32480E-06,-3.78516E-02
6.32480E-06,1.09766E-02
6.32560E-06,1.21094E-03
6.32560E-06,3.05078E-02
6.32640E-06,-1.83203E-02
6.32640E-06,3.05078E-02
6.32720E-06,-1.83203E-02
6.32720E-06,2.07422E-02
6.32800E-06,-2.80859E-02
6.32800E-06,1.21094E-03
6.32880E-06,-2.80859E-02
6.32880E-06,4.02734E-02
6.32960E-06,-1.83203E-02
6.32960E-06,4.02734E-02
6.33040E-06,-8.55469E-03
6.33040E-06,3.05078E-02
6.33120E-06,-8.55469E-03
6.33120E-06,1.09766E-02
6.33200E-06,1.21094E-03
6.33200E-06,3.05078E-02
6.33280E-06,1.21094E-03
6.33280E-06,4.02734E-02
6.33360E-06,-1.83203E-02
6.33360E-06,4.02734E-02
6.33440E-06,-1.83203E-02
6.33440E-06,1.09766E-02
6.33520E-06,1.21094E-03
6.33520E-06,1.09766E-02
6.33600E-06,-1.83203E-02
6.33600E-06,1.09766E-02
6.33680E-06,-1.83203E-02
6.33680E-06,1.09766E-02
6.33760E-06,-1.83203E-02
6.33760E-06,1.21094E-03
6.33840E-06,-1.83203E-02
6.33840E-06,1.21094E-03
6.33920E-06,-1.83203E-02
6.33920E-06,1.21094E-03
6.34000E-06,-2.80859E-02
6.34000E-06,1.21094E-03
6.34080E-06,-2.80859E-02
6.34080E-06,1.21094E-03
6.34160E-06,-1.83203E-02
6.34160E-06,1.21094E-03
6.34240E-06,-8.55469E-03
6.34240E-06,1.21094E-03
6.34320E-06,-3.78516E-02
6.34320E-06,1.21094E-03
6.34400E-06,-3.78516E-02
6.34400E-06,-8.55469E-03
6.34480E-06,-8.55469E-03
6.34480E-06,1.21094E-03
6.34560E-06,-8.55469E-03
6.34560E-06,2.07422E-02
6.34640E-06,-8.55469E-03
6.34640E-06,2.07422E-02
6.34720E-06,-8.55469E-03
6.34720E-06,1.09766E-02
6.34800E-06,-1.83203E-02
6.34800E-06,1.21094E-03
6.34880E-06,-1.83203E-02
6.34880E-06,-8.55469E-03
6.34960E-06,-2.80859E-02
6.34960E-06,-8.55469E-03
6.35040E-06,-2.80859E-02
6.35040E-06,2.07422E-02
6.35120E-06,-2.80859E-02
6.35120E-06,2.07422E-02
6.35200E-06,-2.80859E-02
6.35200E-06,1.09766E-02
6.35280E-06,1.21094E-03
6.35280E-06,1.09766E-02
6.35360E-06,-1.83203E-02
6.35360E-06,1.09766E-02
6.35440E-06,-1.83203E-02
6.35440E-06,2.07422E-02
6.35520E-06,-1.83203E-02
6.35520E-06,2.07422E-02
6.35600E-06,-1.83203E-02
6.35600E-06,1.09766E-02
6.35680E-06,-1.83203E-02
6.35680E-06,1.21094E-03
6.35760E-06,-1.83203E-02
6.35760E-06,1.09766E-02
6.35840E-06,1.21094E-03
6.35840E-06,2.07422E-02
6.35920E-06,1.21094E-03
6.35920E-06,2.07422E-02
6.36000E-06,-8.55469E-03
6.36000E-06,1.21094E-03
6.36080E-06,-8.55469E-03
6.36080E-06,1.09766E-02
6.36160E-06,1.21094E-03
6.36160E-06,1.09766E-02
6.36240E-06,-1.83203E-02
6.36240E-06,1.21094E-03
6.36320E-06,-1.83203E-02
6.36320E-06,-8.55469E-03
6.36400E-06,-1.83203E-02
6.36400E-06,1.21094E-03
6.36480E-06,-1.83203E-02
6.36480E-06,1.09766E-02
6.36560E-06,-8.55469E-03
6.36560E-06,1.09766E-02
6.36640E-06,1.21094E-03
6.36640E-06,2.07422E-02
6.36720E-06,-2.80859E-02
6.36720E-06,2.07422E-02
6.36800E-06,-2.80859E-02
6.36800E-06,1.09766E-02
6.36880E-06,-8.55469E-03
6.36880E-06,1.21094E-03
6.36960E-06,-8.55469E-03
6.36960E-06,1.21094E-03
6.37040E-06,-8.55469E-03
6.37040E-06,2.07422E-02
6.37120E-06,-8.55469E-03
6.37120E-06,3.05078E-02
6.37200E-06,1.21094E-03
6.37200E-06,3.05078E-02
6.37280E-06,-8.55469E-03
6.37280E-06,2.07422E-02
6.37360E-06,-8.55469E-03
6.37360E-06,1.21094E-03
6.37440E-06,-8.55469E-03
6.37440E-06,2.07422E-02
6.37520E-06,-8.55469E-03
6.37520E-06,3.05078E-02
6.37600E-06,-8.55469E-03
6.37600E-06,3.05078E-02
6.37680E-06,-8.55469E-03
6.37680E-06,3.05078E-02
6.37760E-06,1.21094E-03
6.37760E-06,3.05078E-02
6.37840E-06,-3.78516E-02
6.37840E-06,1.09766E-02
6.37920E-06,-3.78516E-02
6.37920E-06,1.21094E-03
6.38000E-06,-2.80859E-02
6.38000E-06,1.21094E-03
6.38080E-06,-1.83203E-02
6.38080E-06,1.21094E-03
6.38160E-06,-1.83203E-02
6.38160E-06,1.21094E-03
6.38240E-06,-1.83203E-02
6.38240E-06,1.21094E-03
6.38320E-06,-1.83203E-02
6.38320E-06,1.21094E-03
6.38400E-06,-2.80859E-02
6.38400E-06,2.07422E-02
6.38480E-06,-2.80859E-02
6.38480E-06,2.07422E-02
6.38560E-06,-1.83203E-02
6.38560E-06,1.21094E-03
6.38640E-06,-1.83203E-02
6.38640E-06,3.05078E-02
6.38720E-06,-8.55469E-03
6.38720E-06,3.05078E-02
6.38800E-06,-1.83203E-02
6.38800E-06,1.21094E-03
6.38880E-06,-3.78516E-02
6.38880E-06,1.21094E-03
6.38960E-06,-3.78516E-02
6.38960E-06,1.09766E-02
6.39040E-06,-1.83203E-02
6.39040E-06,2.07422E-02
6.39120E-06,-1.83203E-02
6.39120E-06,2.07422E-02
6.39200E-06,-1.83203E-02
6.39200E-06,1.21094E-03
6.39280E-06,1.21094E-03
6.39280E-06,2.07422E-02
6.39360E-06,1.21094E-03
6.39360E-06,2.07422E-02
6.39440E-06,-8.55469E-03
6.39440E-06,1.09766E-02
6.39520E-06,-8.55469E-03
6.39520E-06,2.07422E-02
6.39600E-06,-2.80859E-02
6.39600E-06,2.07422E-02
6.39680E-06,-2.80859E-02
6.39680E-06,1.21094E-03
6.39760E-06,-1.83203E-02
6.39760E-06,1.21094E-03
6.39840E-06,-1.83203E-02
6.39840E-06,1.21094E-03
6.39920E-06,1.21094E-03
6.39920E-06,3.05078E-02
6.40000E-06,-8.55469E-03
6.40000E-06,3.05078E-02
6.40080E-06,-1.83203E-02
6.40080E-06,1.21094E-03
6.40160E-06,-1.83203E-02
6.40160E-06,2.07422E-02
6.40240E-06,1.21094E-03
6.40240E-06,2.07422E-02
6.40320E-06,1.21094E-03
6.40320E-06,1.09766E-02
6.40400E-06,-8.55469E-03
6.40400E-06,1.09766E-02
6.40480E-06,-8.55469E-03
6.40480E-06,1.09766E-02
6.40560E-06,-8.55469E-03
6.40560E-06,1.21094E-03
6.40640E-06,-8.55469E-03
6.40640E-06,1.09766E-02
6.40720E-06,-8.55469E-03
6.40720E-06,1.09766E-02
6.40800E-06,1.21094E-03
6.40800E-06,1.09766E-02
6.40880E-06,1.21094E-03
6.40880E-06,2.07422E-02
6.40960E-06,-8.55469E-03
6.40960E-06,2.07422E-02
6.41040E-06,-8.55469E-03
6.41040E-06,2.07422E-02
6.41120E-06,-8.55469E-03
6.41120E-06,2.07422E-02
6.41200E-06,-1.83203E-02
6.41200E-06,2.07422E-02
6.41280E-06,-1.83203E-02
6.41280E-06,2.07422E-02
6.41360E-06,1.21094E-03
6.41360E-06,2.07422E-02
6.41440E-06,-1.83203E-02
6.41440E-06,2.07422E-02
6.41520E-06,-1.83203E-02
6.41520E-06,2.07422E-02
6.41600E-06,-8.55469E-03
6.41600E-06,2.07422E-02
6.41680E-06,-2.80859E-02
6.41680E-06,1.09766E-02
6.41760E-06,-2.80859E-02
6.41760E-06,1.09766E-02
6.41840E-06,-2.80859E-02
6.41840E-06,1.09766E-02
6.41920E-06,-2.80859E-02
6.41920E-06,1.21094E-03
6.42000E-06,-2.80859E-02
6.42000E-06,1.21094E-03
6.42080E-06,-1.83203E-02
6.42080E-06,1.21094E-03
6.42160E-06,1.21094E-03
6.42160E-06,1.21094E-03
6.42240E-06,1.21094E-03
6.42240E-06,1.09766E-02
6.42320E-06,-8.55469E-03
6.42320E-06,1.09766E-02
6.42400E-06,-8.55469E-03
6.42400E-06,1.21094E-03
6.42480E-06,-8.55469E-03
6.42480E-06,1.09766E-02
6.42560E-06,-8.55469E-03
6.42560E-06,1.09766E-02
6.42640E-06,-2.80859E-02
6.42640E-06,1.21094E-03
6.42720E-06,-2.80859E-02
6.42720E-06,1.09766E-02
6.42800E-06,-1.83203E-02
6.42800E-06,1.09766E-02
