time (s),C1 (V)
-1.53E-07,2.07031E-03
-1.52E-07,1.18359E-02
-1.52E-07,1.18359E-02
-1.52E-07,2.07031E-03
-1.51E-07,-7.70E-03
-1.51E-07,-7.70E-03
-1.50E-07,2.16016E-02
-1.50E-07,1.18359E-02
-1.50E-07,2.07031E-03
-1.49E-07,1.18359E-02
-1.49E-07,1.18359E-02
-1.48E-07,-7.70E-03
-1.48E-07,-7.70E-03
-1.48E-07,2.07031E-03
-1.47E-07,2.16016E-02
-1.47E-07,1.18359E-02
-1.46E-07,-7.70E-03
-1.46E-07,-1.75E-02
-1.46E-07,4.11328E-02
-1.45E-07,1.18359E-02
-1.45E-07,3.13672E-02
-1.44E-07,1.18359E-02
-1.44E-07,2.16016E-02
-1.44E-07,1.18359E-02
-1.43E-07,1.18359E-02
-1.43E-07,2.07031E-03
-1.42E-07,2.16016E-02
-1.42E-07,-7.70E-03
-1.42E-07,2.07031E-03
-1.41E-07,2.07031E-03
-1.41E-07,1.18359E-02
-1.40E-07,1.18359E-02
-1.40E-07,1.18359E-02
-1.40E-07,2.16016E-02
-1.39E-07,-7.70E-03
-1.39E-07,2.16016E-02
-1.38E-07,1.18359E-02
-1.38E-07,2.16016E-02
-1.38E-07,2.07031E-03
-1.37E-07,2.07031E-03
-1.37E-07,1.18359E-02
-1.36E-07,1.18359E-02
-1.36E-07,1.18359E-02
-1.36E-07,-7.70E-03
-1.35E-07,2.07031E-03
-1.35E-07,-7.70E-03
-1.34E-07,1.18359E-02
-1.34E-07,1.18359E-02
-1.34E-07,1.18359E-02
-1.33E-07,2.16016E-02
-1.33E-07,-1.75E-02
-1.32E-07,1.18359E-02
-1.32E-07,1.18359E-02
-1.32E-07,-7.70E-03
-1.31E-07,2.07031E-03
-1.31E-07,-7.70E-03
-1.30E-07,2.07031E-03
-1.30E-07,3.13672E-02
-1.30E-07,2.16016E-02
-1.29E-07,2.16016E-02
-1.29E-07,2.16016E-02
-1.28E-07,1.18359E-02
-1.28E-07,2.16016E-02
-1.28E-07,1.18359E-02
-1.27E-07,4.11328E-02
-1.27E-07,3.13672E-02
-1.26E-07,2.16016E-02
-1.26E-07,-7.70E-03
-1.26E-07,3.13672E-02
-1.25E-07,4.11328E-02
-1.25E-07,2.07031E-03
-1.24E-07,1.18359E-02
-1.24E-07,2.07031E-03
-1.24E-07,-7.70E-03
-1.23E-07,-7.70E-03
-1.23E-07,2.07031E-03
-1.22E-07,2.07031E-03
-1.22E-07,-7.70E-03
-1.22E-07,2.16016E-02
-1.21E-07,2.16016E-02
-1.21E-07,1.18359E-02
-1.20E-07,5.08984E-02
-1.20E-07,3.13672E-02
-1.20E-07,-7.70E-03
-1.19E-07,2.07031E-03
-1.19E-07,2.16016E-02
-1.18E-07,-7.70E-03
-1.18E-07,-7.70E-03
-1.18E-07,-1.75E-02
-1.17E-07,3.13672E-02
-1.17E-07,2.07031E-03
-1.16E-07,-7.70E-03
-1.16E-07,-7.70E-03
-1.16E-07,2.16016E-02
-1.15E-07,3.13672E-02
-1.15E-07,2.16016E-02
-1.14E-07,3.13672E-02
-1.14E-07,-1.75E-02
-1.14E-07,1.18359E-02
-1.13E-07,2.16016E-02
-1.13E-07,2.16016E-02
-1.12E-07,2.07031E-03
-1.12E-07,1.18359E-02
-1.12E-07,-1.75E-02
-1.11E-07,4.11328E-02
-1.11E-07,1.18359E-02
-1.10E-07,1.18359E-02
-1.10E-07,2.16016E-02
-1.10E-07,2.07031E-03
-1.09E-07,2.16016E-02
-1.09E-07,2.07031E-03
-1.08E-07,1.18359E-02
-1.08E-07,-7.70E-03
-1.08E-07,1.18359E-02
-1.07E-07,4.11328E-02
-1.07E-07,1.18359E-02
-1.06E-07,1.18359E-02
-1.06E-07,3.13672E-02
-1.06E-07,2.16016E-02
-1.05E-07,1.18359E-02
-1.05E-07,-7.70E-03
-1.04E-07,1.18359E-02
-1.04E-07,2.16016E-02
-1.04E-07,-7.70E-03
-1.03E-07,1.18359E-02
-1.03E-07,2.16016E-02
-1.02E-07,2.16016E-02
-1.02E-07,1.18359E-02
-1.02E-07,4.11328E-02
-1.01E-07,2.07031E-03
-1.01E-07,2.16016E-02
-1.00E-07,1.18359E-02
-1.00E-07,2.07031E-03
-9.96E-08,1.18359E-02
-9.92E-08,1.18359E-02
-9.88E-08,2.07031E-03
-9.84E-08,2.07031E-03
-9.80E-08,-1.75E-02
-9.76E-08,1.18359E-02
-9.72E-08,4.11328E-02
-9.68E-08,-1.75E-02
-9.64E-08,2.07031E-03
-9.60E-08,3.13672E-02
-9.56E-08,1.18359E-02
-9.52E-08,-7.70E-03
-9.48E-08,2.07031E-03
-9.44E-08,2.16016E-02
-9.40E-08,1.18359E-02
-9.36E-08,2.16016E-02
-9.32E-08,-1.75E-02
-9.28E-08,2.16016E-02
-9.24E-08,-1.75E-02
-9.20E-08,1.18359E-02
-9.16E-08,2.07031E-03
-9.12E-08,2.16016E-02
-9.08E-08,2.07031E-03
-9.04E-08,2.07031E-03
-9.00E-08,2.07031E-03
-8.96E-08,-7.70E-03
-8.92E-08,4.11328E-02
-8.88E-08,4.11328E-02
-8.84E-08,-7.70E-03
-8.80E-08,-7.70E-03
-8.76E-08,2.07031E-03
-8.72E-08,2.07031E-03
-8.68E-08,2.16016E-02
-8.64E-08,-1.75E-02
-8.60E-08,2.07031E-03
-8.56E-08,1.18359E-02
-8.52E-08,2.16016E-02
-8.48E-08,2.16016E-02
-8.44E-08,2.07031E-03
-8.40E-08,-1.75E-02
-8.36E-08,2.16016E-02
-8.32E-08,2.07031E-03
-8.28E-08,2.07031E-03
-8.24E-08,3.13672E-02
-8.20E-08,2.16016E-02
-8.16E-08,2.16016E-02
-8.12E-08,5.08984E-02
-8.08E-08,2.07031E-03
-8.04E-08,2.16016E-02
-8.00E-08,2.07031E-03
-7.96E-08,2.07031E-03
-7.92E-08,2.07031E-03
-7.88E-08,2.16016E-02
-7.84E-08,2.16016E-02
-7.80E-08,-1.75E-02
-7.76E-08,1.18359E-02
-7.72E-08,-7.70E-03
-7.68E-08,4.11328E-02
-7.64E-08,1.18359E-02
-7.60E-08,1.18359E-02
-7.56E-08,3.13672E-02
-7.52E-08,2.07031E-03
-7.48E-08,2.16016E-02
-7.44E-08,1.18359E-02
-7.40E-08,1.18359E-02
-7.36E-08,1.18359E-02
-7.32E-08,-7.70E-03
-7.28E-08,-3.70E-02
-7.24E-08,1.18359E-02
-7.20E-08,1.18359E-02
-7.16E-08,-7.70E-03
-7.12E-08,1.18359E-02
-7.08E-08,-7.70E-03
-7.04E-08,4.11328E-02
-7.00E-08,1.18359E-02
-6.96E-08,-7.70E-03
-6.92E-08,2.16016E-02
-6.88E-08,3.13672E-02
-6.84E-08,2.16016E-02
-6.80E-08,2.16016E-02
-6.76E-08,4.11328E-02
-6.72E-08,-1.75E-02
-6.68E-08,2.07031E-03
-6.64E-08,-7.70E-03
-6.60E-08,1.18359E-02
-6.56E-08,1.18359E-02
-6.52E-08,2.07031E-03
-6.48E-08,2.07031E-03
-6.44E-08,2.07031E-03
-6.40E-08,5.08984E-02
-6.36E-08,2.16016E-02
-6.32E-08,-7.70E-03
-6.28E-08,-7.70E-03
-6.24E-08,2.16016E-02
-6.20E-08,2.07031E-03
-6.16E-08,2.16016E-02
-6.12E-08,2.16016E-02
-6.08E-08,2.16016E-02
-6.04E-08,2.07031E-03
-6.00E-08,1.18359E-02
-5.96E-08,-1.75E-02
-5.92E-08,2.16016E-02
-5.88E-08,1.18359E-02
-5.84E-08,2.07031E-03
-5.80E-08,4.11328E-02
-5.76E-08,4.11328E-02
-5.72E-08,2.16016E-02
-5.68E-08,1.18359E-02
-5.64E-08,2.16016E-02
-5.60E-08,4.11328E-02
-5.56E-08,2.16016E-02
-5.52E-08,4.11328E-02
-5.48E-08,-1.75E-02
-5.44E-08,1.18359E-02
-5.40E-08,2.07031E-03
-5.36E-08,-7.70E-03
-5.32E-08,-7.70E-03
-5.28E-08,1.18359E-02
-5.24E-08,-1.75E-02
-5.20E-08,2.07031E-03
-5.16E-08,-7.70E-03
-5.12E-08,5.08984E-02
-5.08E-08,1.18359E-02
-5.04E-08,-7.70E-03
-5.00E-08,-7.70E-03
-4.96E-08,1.18359E-02
-4.92E-08,2.07031E-03
-4.88E-08,2.07031E-03
-4.84E-08,2.16016E-02
-4.80E-08,2.07031E-03
-4.76E-08,-1.75E-02
-4.72E-08,1.18359E-02
-4.68E-08,2.16016E-02
-4.64E-08,2.07031E-03
-4.60E-08,-7.70E-03
-4.56E-08,2.07031E-03
-4.52E-08,-2.72E-02
-4.48E-08,1.18359E-02
-4.44E-08,-1.75E-02
-4.40E-08,2.07031E-03
-4.36E-08,1.18359E-02
-4.32E-08,2.07031E-03
-4.28E-08,2.07031E-03
-4.24E-08,1.18359E-02
-4.20E-08,2.07031E-03
-4.16E-08,-1.75E-02
-4.12E-08,2.16016E-02
-4.08E-08,2.07031E-03
-4.04E-08,-1.75E-02
-4.00E-08,2.16016E-02
-3.96E-08,-7.70E-03
-3.92E-08,4.11328E-02
-3.88E-08,1.18359E-02
-3.84E-08,3.13672E-02
-3.80E-08,2.16016E-02
-3.76E-08,2.16016E-02
-3.72E-08,2.16016E-02
-3.68E-08,4.11328E-02
-3.64E-08,1.18359E-02
-3.60E-08,2.16016E-02
-3.56E-08,2.16016E-02
-3.52E-08,2.07031E-03
-3.48E-08,2.16016E-02
-3.44E-08,-7.70E-03
-3.40E-08,2.07031E-03
-3.36E-08,2.07031E-03
-3.32E-08,2.16016E-02
-3.28E-08,-7.70E-03
-3.24E-08,1.18359E-02
-3.20E-08,3.13672E-02
-3.16E-08,1.18359E-02
-3.12E-08,2.16016E-02
-3.08E-08,1.18359E-02
-3.04E-08,2.07031E-03
-3.00E-08,-1.75E-02
-2.96E-08,3.13672E-02
-2.92E-08,3.13672E-02
-2.88E-08,4.11328E-02
-2.84E-08,5.08984E-02
-2.80E-08,1.18359E-02
-2.76E-08,2.16016E-02
-2.72E-08,1.18359E-02
-2.68E-08,-7.70E-03
-2.64E-08,-7.70E-03
-2.60E-08,2.07031E-03
-2.56E-08,4.11328E-02
-2.52E-08,1.18359E-02
-2.48E-08,4.11328E-02
-2.44E-08,-1.75E-02
-2.40E-08,2.16016E-02
-2.36E-08,2.07031E-03
-2.32E-08,5.08984E-02
-2.28E-08,3.13672E-02
-2.24E-08,2.07031E-03
-2.20E-08,2.16016E-02
-2.16E-08,2.16016E-02
-2.12E-08,2.16016E-02
-2.08E-08,-7.70E-03
-2.04E-08,2.07031E-03
-2.00E-08,-3.70E-02
-1.96E-08,1.18359E-02
-1.92E-08,2.07031E-03
-1.88E-08,2.16016E-02
-1.84E-08,-7.70E-03
-1.80E-08,2.07031E-03
-1.76E-08,2.07031E-03
-1.72E-08,-7.70E-03
-1.68E-08,2.16016E-02
-1.64E-08,4.11328E-02
-1.60E-08,2.16016E-02
-1.56E-08,1.18359E-02
-1.52E-08,2.16016E-02
-1.48E-08,2.07031E-03
-1.44E-08,4.11328E-02
-1.40E-08,2.07031E-03
-1.36E-08,4.11328E-02
-1.32E-08,2.16016E-02
-1.28E-08,5.08984E-02
-1.24E-08,7.04297E-02
-1.20E-08,7.04297E-02
-1.16E-08,8.01953E-02
-1.12E-08,9.97266E-02
-1.08E-08,1.38789E-01
-1.04E-08,1.19258E-01
-1.00E-08,1.87617E-01
-9.60E-09,1.87617E-01
-9.20E-09,2.26680E-01
-8.80E-09,2.46211E-01
-8.40E-09,2.75508E-01
-8.00E-09,3.34102E-01
-7.60E-09,4.31758E-01
-7.20E-09,4.70820E-01
-6.80E-09,5.39180E-01
-6.40E-09,6.46602E-01
-6.00E-09,6.66133E-01
-5.60E-09,8.22383E-01
-5.20E-09,9.10273E-01
-4.80E-09,9.98164E-01
-4.40E-09,1.08605E+00
-4.00E-09,1.19348E+00
-3.60E-09,1.33996E+00
-3.20E-09,1.44738E+00
-2.80E-09,1.57434E+00
-2.40E-09,1.72082E+00
-2.00E-09,1.80871E+00
-1.60E-09,1.97473E+00
-1.20E-09,2.11145E+00
-8.00E-10,2.26770E+00
-4.00E-10,2.38488E+00
3.3000E-22,2.60949E+00
4.0000E-10,2.70715E+00
8.0000E-10,2.90246E+00
1.2000E-09,3.04895E+00
1.6000E-09,3.20520E+00
2.0000E-09,3.34191E+00
2.4000E-09,3.47863E+00
2.8000E-09,3.63488E+00
3.2000E-09,3.77160E+00
3.6000E-09,3.89855E+00
4.0000E-09,4.06457E+00
4.4000E-09,4.14270E+00
4.8000E-09,4.26965E+00
5.2000E-09,4.39660E+00
5.6000E-09,4.45520E+00
6.0000E-09,4.53332E+00
6.4000E-09,4.59191E+00
6.8000E-09,4.66027E+00
7.2000E-09,4.73840E+00
7.6000E-09,4.77746E+00
8.0000E-09,4.79699E+00
8.4000E-09,4.82629E+00
8.8000E-09,4.89465E+00
9.2000E-09,4.90441E+00
9.6000E-09,4.97277E+00
1.0000E-08,4.94348E+00
1.0400E-08,4.99230E+00
1.0800E-08,4.93371E+00
1.1200E-08,4.98254E+00
1.1600E-08,4.87512E+00
1.2000E-08,4.84582E+00
1.2400E-08,4.79699E+00
1.2800E-08,4.73840E+00
1.3200E-08,4.61145E+00
1.3600E-08,4.53332E+00
1.4000E-08,4.42590E+00
1.4400E-08,4.33801E+00
1.4800E-08,4.21105E+00
1.5200E-08,4.08410E+00
1.5600E-08,3.97668E+00
1.6000E-08,3.82043E+00
1.6400E-08,3.68371E+00
1.6800E-08,3.55676E+00
1.7200E-08,3.41027E+00
1.7600E-08,3.27355E+00
1.8000E-08,3.07824E+00
1.8400E-08,2.90246E+00
1.8800E-08,2.77551E+00
1.9200E-08,2.63879E+00
1.9600E-08,2.44348E+00
2.0000E-08,2.32629E+00
2.0400E-08,2.16027E+00
2.0800E-08,2.02355E+00
2.1200E-08,1.82824E+00
2.1600E-08,1.70129E+00
2.2000E-08,1.52551E+00
2.2400E-08,1.37902E+00
2.2800E-08,1.22277E+00
2.3200E-08,1.09582E+00
2.3600E-08,9.78633E-01
2.4000E-08,8.12617E-01
2.4400E-08,7.05195E-01
2.4800E-08,5.78242E-01
2.5200E-08,4.80586E-01
2.5600E-08,3.82930E-01
2.6000E-08,2.95039E-01
2.6400E-08,2.85273E-01
2.6800E-08,1.77852E-01
2.7200E-08,1.58320E-01
2.7600E-08,5.08984E-02
2.8000E-08,1.18359E-02
2.8400E-08,2.07031E-03
2.8800E-08,-4.68E-02
2.9200E-08,-8.58E-02
2.9600E-08,-1.05E-01
3.0000E-08,-1.44E-01
3.0400E-08,-1.25E-01
3.0800E-08,-1.64E-01
3.1200E-08,-1.64E-01
3.1600E-08,-1.64E-01
3.2000E-08,-1.93E-01
3.2400E-08,-1.64E-01
3.2800E-08,-1.64E-01
3.3200E-08,-1.64E-01
3.3600E-08,-1.05E-01
3.4000E-08,-1.15E-01
3.4400E-08,-1.05E-01
3.4800E-08,-6.63E-02
3.5200E-08,-8.58E-02
3.5600E-08,-5.65E-02
3.6000E-08,-4.68E-02
3.6400E-08,-1.75E-02
3.6800E-08,2.07031E-03
3.7200E-08,-7.70E-03
3.7600E-08,1.18359E-02
3.8000E-08,2.16016E-02
3.8400E-08,1.18359E-02
3.8800E-08,2.16016E-02
3.9200E-08,1.18359E-02
3.9600E-08,2.16016E-02
4.0000E-08,5.08984E-02
4.0400E-08,5.08984E-02
4.0800E-08,8.01953E-02
4.1200E-08,5.08984E-02
4.1600E-08,2.16016E-02
4.2000E-08,5.08984E-02
4.2400E-08,6.06641E-02
4.2800E-08,8.01953E-02
4.3200E-08,8.99609E-02
4.3600E-08,5.08984E-02
4.4000E-08,3.13672E-02
4.4400E-08,7.04297E-02
4.4800E-08,8.01953E-02
4.5200E-08,6.06641E-02
4.5600E-08,5.08984E-02
4.6000E-08,8.01953E-02
4.6400E-08,6.06641E-02
4.6800E-08,5.08984E-02
4.7200E-08,4.11328E-02
4.7600E-08,5.08984E-02
4.8000E-08,2.16016E-02
4.8400E-08,1.18359E-02
4.8800E-08,1.18359E-02
4.9200E-08,5.08984E-02
4.9600E-08,4.11328E-02
5.0000E-08,3.13672E-02
5.0400E-08,1.18359E-02
5.0800E-08,1.18359E-02
5.1200E-08,5.08984E-02
5.1600E-08,4.11328E-02
5.2000E-08,4.11328E-02
5.2400E-08,5.08984E-02
5.2800E-08,3.13672E-02
5.3200E-08,1.18359E-02
5.3600E-08,5.08984E-02
5.4000E-08,2.16016E-02
5.4400E-08,1.18359E-02
5.4800E-08,4.11328E-02
5.5200E-08,3.13672E-02
5.5600E-08,3.13672E-02
5.6000E-08,2.16016E-02
5.6400E-08,1.18359E-02
5.6800E-08,2.16016E-02
5.7200E-08,2.16016E-02
5.7600E-08,4.11328E-02
5.8000E-08,3.13672E-02
5.8400E-08,4.11328E-02
5.8800E-08,4.11328E-02
5.9200E-08,5.08984E-02
5.9600E-08,2.16016E-02
6.0000E-08,3.13672E-02
6.0400E-08,5.08984E-02
6.0800E-08,7.04297E-02
6.1200E-08,4.11328E-02
6.1600E-08,2.16016E-02
6.2000E-08,3.13672E-02
6.2400E-08,4.11328E-02
6.2800E-08,1.18359E-02
6.3200E-08,3.13672E-02
6.3600E-08,2.16016E-02
6.4000E-08,5.08984E-02
6.4400E-08,1.18359E-02
6.4800E-08,-7.70E-03
6.5200E-08,2.16016E-02
6.5600E-08,4.11328E-02
6.6000E-08,1.18359E-02
6.6400E-08,1.18359E-02
6.6800E-08,1.18359E-02
6.7200E-08,2.16016E-02
6.7600E-08,2.16016E-02
6.8000E-08,3.13672E-02
6.8400E-08,-7.70E-03
6.8800E-08,5.08984E-02
6.9200E-08,1.18359E-02
6.9600E-08,3.13672E-02
7.0000E-08,2.07031E-03
7.0400E-08,-7.70E-03
7.0800E-08,1.18359E-02
7.1200E-08,-2.72E-02
7.1600E-08,2.16016E-02
7.2000E-08,1.18359E-02
7.2400E-08,2.07031E-03
7.2800E-08,1.18359E-02
7.3200E-08,1.18359E-02
7.3600E-08,3.13672E-02
7.4000E-08,-1.75E-02
7.4400E-08,2.16016E-02
7.4800E-08,2.16016E-02
7.5200E-08,2.16016E-02
7.5600E-08,4.11328E-02
7.6000E-08,2.16016E-02
7.6400E-08,1.18359E-02
7.6800E-08,4.11328E-02
7.7200E-08,1.18359E-02
7.7600E-08,3.13672E-02
7.8000E-08,-7.70E-03
7.8400E-08,1.18359E-02
7.8800E-08,5.08984E-02
7.9200E-08,4.11328E-02
7.9600E-08,3.13672E-02
8.0000E-08,2.16016E-02
8.0400E-08,-7.70E-03
8.0800E-08,3.13672E-02
8.1200E-08,-7.70E-03
8.1600E-08,2.16016E-02
8.2000E-08,-7.70E-03
8.2400E-08,1.18359E-02
8.2800E-08,4.11328E-02
8.3200E-08,-1.75E-02
8.3600E-08,-1.75E-02
8.4000E-08,1.18359E-02
8.4400E-08,1.18359E-02
8.4800E-08,2.07031E-03
8.5200E-08,-7.70E-03
8.5600E-08,-1.75E-02
8.6000E-08,1.18359E-02
8.6400E-08,2.16016E-02
8.6800E-08,-7.70E-03
8.7200E-08,2.07031E-03
8.7600E-08,3.13672E-02
8.8000E-08,-1.75E-02
8.8400E-08,-7.70E-03
8.8800E-08,2.16016E-02
8.9200E-08,-1.75E-02
8.9600E-08,5.08984E-02
9.0000E-08,1.18359E-02
9.0400E-08,2.16016E-02
9.0800E-08,2.16016E-02
9.1200E-08,5.08984E-02
9.1600E-08,1.18359E-02
9.2000E-08,4.11328E-02
9.2400E-08,1.18359E-02
9.2800E-08,4.11328E-02
9.3200E-08,-1.75E-02
9.3600E-08,2.07031E-03
9.4000E-08,2.16016E-02
9.4400E-08,-3.70E-02
9.4800E-08,2.16016E-02
9.5200E-08,4.11328E-02
9.5600E-08,2.07031E-03
9.6000E-08,2.16016E-02
9.6400E-08,2.16016E-02
9.6800E-08,1.18359E-02
9.7200E-08,-7.70E-03
9.7600E-08,1.18359E-02
9.8000E-08,4.11328E-02
9.8400E-08,2.16016E-02
9.8800E-08,3.13672E-02
9.9200E-08,2.07031E-03
9.9600E-08,-7.70E-03
1.0000E-07,2.07031E-03
1.0040E-07,1.18359E-02
1.0080E-07,-7.70E-03
1.0120E-07,1.18359E-02
1.0160E-07,1.18359E-02
1.0200E-07,-7.70E-03
1.0240E-07,1.18359E-02
1.0280E-07,4.11328E-02
1.0320E-07,2.07031E-03
1.0360E-07,2.16016E-02
1.0400E-07,2.07031E-03
1.0440E-07,2.07031E-03
1.0480E-07,2.07031E-03
1.0520E-07,2.16016E-02
1.0560E-07,2.07031E-03
1.0600E-07,1.18359E-02
1.0640E-07,-1.75E-02
1.0680E-07,3.13672E-02
1.0720E-07,1.18359E-02
1.0760E-07,2.07031E-03
1.0800E-07,-1.75E-02
1.0840E-07,-1.75E-02
1.0880E-07,-1.75E-02
1.0920E-07,2.16016E-02
1.0960E-07,-7.70E-03
1.1000E-07,-1.75E-02
1.1040E-07,2.16016E-02
1.1080E-07,2.07031E-03
1.1120E-07,1.18359E-02
1.1160E-07,2.07031E-03
1.1200E-07,4.11328E-02
1.1240E-07,1.18359E-02
1.1280E-07,2.07031E-03
1.1320E-07,1.18359E-02
1.1360E-07,-7.70E-03
1.1400E-07,1.18359E-02
1.1440E-07,1.18359E-02
1.1480E-07,3.13672E-02
1.1520E-07,1.18359E-02
1.1560E-07,1.18359E-02
1.1600E-07,1.18359E-02
1.1640E-07,2.16016E-02
1.1680E-07,4.11328E-02
1.1720E-07,2.16016E-02
1.1760E-07,2.16016E-02
1.1800E-07,-7.70E-03
1.1840E-07,2.16016E-02
1.1880E-07,1.18359E-02
1.1920E-07,-7.70E-03
1.1960E-07,5.08984E-02
1.2000E-07,-1.75E-02
1.2040E-07,-1.75E-02
1.2080E-07,1.18359E-02
1.2120E-07,-7.70E-03
1.2160E-07,1.18359E-02
1.2200E-07,2.07031E-03
1.2240E-07,-7.70E-03
1.2280E-07,-1.75E-02
1.2320E-07,2.16016E-02
1.2360E-07,1.18359E-02
1.2400E-07,2.16016E-02
1.2440E-07,1.18359E-02
1.2480E-07,-7.70E-03
1.2520E-07,1.18359E-02
1.2560E-07,-7.70E-03
1.2600E-07,1.18359E-02
1.2640E-07,2.07031E-03
1.2680E-07,-7.70E-03
1.2720E-07,2.07031E-03
1.2760E-07,1.18359E-02
1.2800E-07,4.11328E-02
1.2840E-07,-1.75E-02
1.2880E-07,1.18359E-02
1.2920E-07,1.18359E-02
1.2960E-07,-7.70E-03
1.3000E-07,4.11328E-02
1.3040E-07,-1.75E-02
1.3080E-07,3.13672E-02
1.3120E-07,2.16016E-02
1.3160E-07,1.18359E-02
1.3200E-07,-7.70E-03
1.3240E-07,1.18359E-02
1.3280E-07,-1.75E-02
1.3320E-07,1.18359E-02
1.3360E-07,3.13672E-02
1.3400E-07,2.07031E-03
1.3440E-07,1.18359E-02
1.3480E-07,4.11328E-02
1.3520E-07,2.16016E-02
1.3560E-07,2.07031E-03
1.3600E-07,2.16016E-02
1.3640E-07,2.16016E-02
1.3680E-07,-1.75E-02
1.3720E-07,-1.75E-02
1.3760E-07,-1.75E-02
1.3800E-07,2.16016E-02
1.3840E-07,1.18359E-02
1.3880E-07,1.18359E-02
1.3920E-07,3.13672E-02
1.3960E-07,1.18359E-02
1.4000E-07,1.18359E-02
1.4040E-07,2.07031E-03
1.4080E-07,4.11328E-02
1.4120E-07,-7.70E-03
1.4160E-07,2.16016E-02
1.4200E-07,4.11328E-02
1.4240E-07,2.16016E-02
1.4280E-07,-7.70E-03
1.4320E-07,1.18359E-02
1.4360E-07,4.11328E-02
1.4400E-07,2.07031E-03
1.4440E-07,1.18359E-02
1.4480E-07,-7.70E-03
1.4520E-07,2.16016E-02
1.4560E-07,-2.72E-02
1.4600E-07,3.13672E-02
1.4640E-07,-2.72E-02
1.4680E-07,1.18359E-02
1.4720E-07,1.18359E-02
1.4760E-07,1.18359E-02
1.4800E-07,-7.70E-03
1.4840E-07,2.16016E-02
1.4880E-07,-7.70E-03
1.4920E-07,4.11328E-02
1.4960E-07,2.07031E-03
1.5000E-07,1.18359E-02
1.5040E-07,1.18359E-02
1.5080E-07,2.07031E-03
1.5120E-07,2.07031E-03
1.5160E-07,2.07031E-03
1.5200E-07,1.18359E-02
1.5240E-07,2.07031E-03
1.5280E-07,2.16016E-02
1.5320E-07,-1.75E-02
1.5360E-07,3.13672E-02
1.5400E-07,2.16016E-02
1.5440E-07,2.07031E-03
1.5480E-07,2.07031E-03
1.5520E-07,-7.70E-03
1.5560E-07,2.07031E-03
1.5600E-07,1.18359E-02
1.5640E-07,1.18359E-02
1.5680E-07,1.18359E-02
1.5720E-07,3.13672E-02
1.5760E-07,5.08984E-02
1.5800E-07,1.18359E-02
1.5840E-07,2.16016E-02
1.5880E-07,1.18359E-02
1.5920E-07,2.16016E-02
1.5960E-07,1.18359E-02
1.6000E-07,1.18359E-02
1.6040E-07,-7.70E-03
1.6080E-07,2.07031E-03
1.6120E-07,2.07031E-03
1.6160E-07,2.07031E-03
1.6200E-07,2.07031E-03
1.6240E-07,2.16016E-02
1.6280E-07,2.07031E-03
1.6320E-07,-1.75E-02
1.6360E-07,-7.70E-03
1.6400E-07,1.18359E-02
1.6440E-07,2.16016E-02
1.6480E-07,1.18359E-02
1.6520E-07,2.07031E-03
1.6560E-07,-1.75E-02
1.6600E-07,-1.75E-02
1.6640E-07,1.18359E-02
1.6680E-07,3.13672E-02
1.6720E-07,1.18359E-02
1.6760E-07,2.16016E-02
1.6800E-07,2.16016E-02
1.6840E-07,-7.70E-03
1.6880E-07,1.18359E-02
1.6920E-07,2.07031E-03
1.6960E-07,1.18359E-02
1.7000E-07,2.16016E-02
1.7040E-07,2.16016E-02
1.7080E-07,1.18359E-02
1.7120E-07,-7.70E-03
1.7160E-07,1.18359E-02
1.7200E-07,2.07031E-03
1.7240E-07,-7.70E-03
1.7280E-07,2.16016E-02
1.7320E-07,-7.70E-03
1.7360E-07,1.18359E-02
1.7400E-07,1.18359E-02
1.7440E-07,2.07031E-03
1.7480E-07,1.18359E-02
1.7520E-07,-1.75E-02
1.7560E-07,1.18359E-02
1.7600E-07,-1.75E-02
1.7640E-07,2.07031E-03
1.7680E-07,-1.75E-02
1.7720E-07,3.13672E-02
1.7760E-07,-1.75E-02
1.7800E-07,1.18359E-02
1.7840E-07,5.08984E-02
1.7880E-07,-7.70E-03
1.7920E-07,1.18359E-02
1.7960E-07,2.07031E-03
1.8000E-07,1.18359E-02
1.8040E-07,2.07031E-03
1.8080E-07,2.16016E-02
1.8120E-07,1.18359E-02
1.8160E-07,2.07031E-03
1.8200E-07,-2.72E-02
1.8240E-07,-1.75E-02
1.8280E-07,-7.70E-03
1.8320E-07,-3.70E-02
1.8360E-07,-7.70E-03
1.8400E-07,2.16016E-02
1.8440E-07,1.18359E-02
1.8480E-07,2.07031E-03
1.8520E-07,-7.70E-03
1.8560E-07,4.11328E-02
1.8600E-07,2.07031E-03
1.8640E-07,1.18359E-02
1.8680E-07,1.18359E-02
1.8720E-07,2.16016E-02
1.8760E-07,3.13672E-02
1.8800E-07,-7.70E-03
1.8840E-07,1.18359E-02
1.8880E-07,2.16016E-02
1.8920E-07,-7.70E-03
1.8960E-07,-7.70E-03
1.9000E-07,-1.75E-02
1.9040E-07,3.13672E-02
1.9080E-07,2.07031E-03
1.9120E-07,3.13672E-02
1.9160E-07,4.11328E-02
1.9200E-07,3.13672E-02
1.9240E-07,3.13672E-02
1.9280E-07,1.18359E-02
1.9320E-07,-1.75E-02
1.9360E-07,1.18359E-02
1.9400E-07,2.16016E-02
1.9440E-07,1.18359E-02
1.9480E-07,2.16016E-02
1.9520E-07,1.18359E-02
1.9560E-07,2.16016E-02
1.9600E-07,1.18359E-02
1.9640E-07,2.07031E-03
