in s,C1 in V
-1.4768760E-03,-1.673889E-02
-1.4766920E-03,-1.673889E-02
-1.4765080E-03,-1.826477E-02
-1.4763240E-03,-1.704407E-02
-1.4761400E-03,-1.673889E-02
-1.4759560E-03,-1.780701E-02
-1.4757720E-03,-1.643372E-02
-1.4755880E-03,-1.521301E-02
-1.4754040E-03,-1.780701E-02
-1.4752200E-03,-1.780701E-02
-1.4750360E-03,-1.460266E-02
-1.4748520E-03,-1.536560E-02
-1.4746680E-03,-1.612854E-02
-1.4744840E-03,-1.719666E-02
-1.4743000E-03,-1.673889E-02
-1.4741160E-03,-1.551819E-02
-1.4739320E-03,-1.368713E-02
-1.4737480E-03,-1.582336E-02
-1.4735640E-03,-1.750183E-02
-1.4733800E-03,-1.475525E-02
-1.4731960E-03,-1.719666E-02
-1.4730120E-03,-1.689148E-02
-1.4728280E-03,-1.643372E-02
-1.4726440E-03,-1.460266E-02
-1.4724600E-03,-1.612854E-02
-1.4722760E-03,-1.643372E-02
-1.4720920E-03,-1.322937E-02
-1.4719080E-03,-1.521301E-02
-1.4717240E-03,-1.475525E-02
-1.4715400E-03,-1.872253E-02
-1.4713560E-03,-1.734924E-02
-1.4711720E-03,-1.475525E-02
-1.4709880E-03,-1.856995E-02
-1.4708040E-03,-1.811218E-02
-1.4706200E-03,-1.734924E-02
-1.4704360E-03,-1.780701E-02
-1.4702520E-03,-1.612854E-02
-1.4700680E-03,-1.734924E-02
-1.4698840E-03,-1.597595E-02
-1.4697000E-03,-1.567078E-02
-1.4695160E-03,-1.826477E-02
-1.4693320E-03,-1.628113E-02
-1.4691480E-03,-1.734924E-02
-1.4689640E-03,-1.597595E-02
-1.4687800E-03,-1.673889E-02
-1.4685960E-03,-1.704407E-02
-1.4684120E-03,-1.658630E-02
-1.4682280E-03,-1.765442E-02
-1.4680440E-03,-1.475525E-02
-1.4678600E-03,-1.399231E-02
-1.4676760E-03,-1.719666E-02
-1.4674920E-03,-1.673889E-02
-1.4673080E-03,-1.765442E-02
-1.4671240E-03,-1.734924E-02
-1.4669400E-03,-1.643372E-02
-1.4667560E-03,-1.475525E-02
-1.4665720E-03,-1.551819E-02
-1.4663880E-03,-1.353455E-02
-1.4662040E-03,-1.582336E-02
-1.4660200E-03,-1.383972E-02
-1.4658360E-03,-1.490784E-02
-1.4656520E-03,-1.536560E-02
-1.4654680E-03,-1.338196E-02
-1.4652840E-03,-1.414490E-02
-1.4651000E-03,-1.551819E-02
-1.4649160E-03,-1.628113E-02
-1.4647320E-03,-1.582336E-02
-1.4645480E-03,-1.597595E-02
-1.4643640E-03,-1.597595E-02
-1.4641800E-03,-1.658630E-02
-1.4639960E-03,-1.658630E-02
-1.4638120E-03,-1.643372E-02
-1.4636280E-03,-1.597595E-02
-1.4634440E-03,-1.414490E-02
-1.4632600E-03,-1.475525E-02
-1.4630760E-03,-1.292419E-02
-1.4628920E-03,-1.414490E-02
-1.4627080E-03,-1.521301E-02
-1.4625240E-03,-1.628113E-02
-1.4623400E-03,-1.414490E-02
-1.4621560E-03,-1.414490E-02
-1.4619720E-03,-1.673889E-02
-1.4617880E-03,-1.673889E-02
-1.4616040E-03,-1.567078E-02
-1.4614200E-03,-1.719666E-02
-1.4612360E-03,-1.475525E-02
-1.4610520E-03,-1.597595E-02
-1.4608680E-03,-1.445007E-02
-1.4606840E-03,-1.368713E-02
-1.4605000E-03,-1.673889E-02
-1.4603160E-03,-1.734924E-02
-1.4601320E-03,-1.780701E-02
-1.4599480E-03,-1.795959E-02
-1.4597640E-03,-1.902771E-02
-1.4595800E-03,-1.704407E-02
-1.4593960E-03,-1.445007E-02
-1.4592120E-03,-1.612854E-02
-1.4590280E-03,-1.704407E-02
-1.4588440E-03,-1.551819E-02
-1.4586600E-03,-1.979065E-02
-1.4584760E-03,-1.780701E-02
-1.4582920E-03,-1.765442E-02
-1.4581080E-03,-1.506042E-02
-1.4579240E-03,-1.582336E-02
-1.4577400E-03,-1.826477E-02
-1.4575560E-03,-1.612854E-02
-1.4573720E-03,-1.521301E-02
-1.4571880E-03,-1.597595E-02
-1.4570040E-03,-1.567078E-02
-1.4568200E-03,-1.490784E-02
-1.4566360E-03,-1.567078E-02
-1.4564520E-03,-1.368713E-02
-1.4562680E-03,-1.292419E-02
-1.4560840E-03,-1.246643E-02
-1.4559000E-03,-1.506042E-02
-1.4557160E-03,-1.582336E-02
-1.4555320E-03,-1.368713E-02
-1.4553480E-03,-1.383972E-02
-1.4551640E-03,-1.490784E-02
-1.4549800E-03,-1.383972E-02
-1.4547960E-03,-1.460266E-02
-1.4546120E-03,-1.277161E-02
-1.4544280E-03,-1.567078E-02
-1.4542440E-03,-1.429749E-02
-1.4540600E-03,-1.475525E-02
-1.4538760E-03,-1.383972E-02
-1.4536920E-03,-1.612854E-02
-1.4535080E-03,-1.765442E-02
-1.4533240E-03,-1.780701E-02
-1.4531400E-03,-1.750183E-02
-1.4529560E-03,-1.856995E-02
-1.4527720E-03,-1.551819E-02
-1.4525880E-03,-1.719666E-02
-1.4524040E-03,-1.490784E-02
-1.4522200E-03,-1.551819E-02
-1.4520360E-03,-1.673889E-02
-1.4518520E-03,-1.628113E-02
-1.4516680E-03,-1.460266E-02
-1.4514840E-03,-1.475525E-02
-1.4513000E-03,-1.399231E-02
-1.4511160E-03,-1.307678E-02
-1.4509320E-03,-1.475525E-02
-1.4507480E-03,-1.475525E-02
-1.4505640E-03,-1.521301E-02
-1.4503800E-03,-1.307678E-02
-1.4501960E-03,-1.414490E-02
-1.4500120E-03,-1.368713E-02
-1.4498280E-03,-1.536560E-02
-1.4496440E-03,-1.719666E-02
-1.4494600E-03,-1.811218E-02
-1.4492760E-03,-1.704407E-02
-1.4490920E-03,-1.414490E-02
-1.4489080E-03,-1.368713E-02
-1.4487240E-03,-1.643372E-02
-1.4485400E-03,-1.551819E-02
-1.4483560E-03,-1.261902E-02
-1.4481720E-03,-1.490784E-02
-1.4479880E-03,-1.506042E-02
-1.4478040E-03,-1.445007E-02
-1.4476200E-03,-1.460266E-02
-1.4474360E-03,-1.521301E-02
-1.4472520E-03,-1.658630E-02
-1.4470680E-03,-1.460266E-02
-1.4468840E-03,-1.445007E-02
-1.4467000E-03,-1.521301E-02
-1.4465160E-03,-1.338196E-02
-1.4463320E-03,-1.597595E-02
-1.4461480E-03,-1.612854E-02
-1.4459640E-03,-1.567078E-02
-1.4457800E-03,-1.353455E-02
-1.4455960E-03,-1.124573E-02
-1.4454120E-03,-1.551819E-02
-1.4452280E-03,-1.277161E-02
-1.4450440E-03,-1.445007E-02
-1.4448600E-03,-1.506042E-02
-1.4446760E-03,-1.521301E-02
-1.4444920E-03,-1.612854E-02
-1.4443080E-03,-1.292419E-02
-1.4441240E-03,-1.506042E-02
-1.4439400E-03,-1.536560E-02
-1.4437560E-03,-1.567078E-02
-1.4435720E-03,-1.506042E-02
-1.4433880E-03,-1.704407E-02
-1.4432040E-03,-1.628113E-02
-1.4430200E-03,-1.734924E-02
-1.4428360E-03,-1.841736E-02
-1.4426520E-03,-1.628113E-02
-1.4424680E-03,-1.780701E-02
-1.4422840E-03,-1.750183E-02
-1.4421000E-03,-1.643372E-02
-1.4419160E-03,-1.780701E-02
-1.4417320E-03,-1.460266E-02
-1.4415480E-03,-1.414490E-02
-1.4413640E-03,-1.551819E-02
-1.4411800E-03,-1.551819E-02
-1.4409960E-03,-1.597595E-02
-1.4408120E-03,-1.597595E-02
-1.4406280E-03,-1.597595E-02
-1.4404440E-03,-1.475525E-02
-1.4402600E-03,-1.673889E-02
-1.4400760E-03,-1.719666E-02
-1.4398920E-03,-1.490784E-02
-1.4397080E-03,-1.490784E-02
-1.4395240E-03,-1.475525E-02
-1.4393400E-03,-1.368713E-02
-1.4391560E-03,-1.521301E-02
-1.4389720E-03,-1.612854E-02
-1.4387880E-03,-1.673889E-02
-1.4386040E-03,-1.460266E-02
-1.4384200E-03,-1.307678E-02
-1.4382360E-03,-1.750183E-02
-1.4380520E-03,-1.612854E-02
-1.4378680E-03,-1.383972E-02
-1.4376840E-03,-1.795959E-02
-1.4375000E-03,-1.628113E-02
-1.4373160E-03,-1.719666E-02
-1.4371320E-03,-1.582336E-02
-1.4369480E-03,-1.734924E-02
-1.4367640E-03,-1.719666E-02
-1.4365800E-03,-1.643372E-02
-1.4363960E-03,-1.795959E-02
-1.4362120E-03,-1.643372E-02
-1.4360280E-03,-1.597595E-02
-1.4358440E-03,-1.368713E-02
-1.4356600E-03,-1.307678E-02
-1.4354760E-03,-1.612854E-02
-1.4352920E-03,-1.536560E-02
-1.4351080E-03,-1.628113E-02
-1.4349240E-03,-1.567078E-02
-1.4347400E-03,-1.750183E-02
-1.4345560E-03,-1.673889E-02
-1.4343720E-03,-1.368713E-02
-1.4341880E-03,-1.597595E-02
-1.4340040E-03,-1.506042E-02
-1.4338200E-03,-1.551819E-02
-1.4336360E-03,-1.567078E-02
-1.4334520E-03,-1.460266E-02
-1.4332680E-03,-1.612854E-02
-1.4330840E-03,-1.567078E-02
-1.4329000E-03,-1.597595E-02
-1.4327160E-03,-1.490784E-02
-1.4325320E-03,-1.414490E-02
-1.4323480E-03,-1.368713E-02
-1.4321640E-03,-1.643372E-02
-1.4319800E-03,-1.567078E-02
-1.4317960E-03,-1.750183E-02
-1.4316120E-03,-1.597595E-02
-1.4314280E-03,-1.567078E-02
-1.4312440E-03,-1.826477E-02
-1.4310600E-03,-1.551819E-02
-1.4308760E-03,-1.490784E-02
-1.4306920E-03,-1.506042E-02
-1.4305080E-03,-1.490784E-02
-1.4303240E-03,-1.704407E-02
-1.4301400E-03,-1.597595E-02
-1.4299560E-03,-1.551819E-02
-1.4297720E-03,-1.445007E-02
-1.4295880E-03,-1.734924E-02
-1.4294040E-03,-1.658630E-02
-1.4292200E-03,-1.689148E-02
-1.4290360E-03,-1.719666E-02
-1.4288520E-03,-1.887512E-02
-1.4286680E-03,-1.765442E-02
-1.4284840E-03,-1.933289E-02
-1.4283000E-03,-1.841736E-02
-1.4281160E-03,-1.643372E-02
-1.4279320E-03,-1.689148E-02
-1.4277480E-03,-1.597595E-02
-1.4275640E-03,-1.490784E-02
-1.4273800E-03,-1.750183E-02
-1.4271960E-03,-1.719666E-02
-1.4270120E-03,-1.643372E-02
-1.4268280E-03,-1.521301E-02
-1.4266440E-03,-1.429749E-02
-1.4264600E-03,-1.475525E-02
-1.4262760E-03,-1.643372E-02
-1.4260920E-03,-1.567078E-02
-1.4259080E-03,-1.597595E-02
-1.4257240E-03,-1.597595E-02
-1.4255400E-03,-1.322937E-02
-1.4253560E-03,-1.658630E-02
-1.4251720E-03,-1.506042E-02
-1.4249880E-03,-1.612854E-02
-1.4248040E-03,-1.597595E-02
-1.4246200E-03,-1.795959E-02
-1.4244360E-03,-1.628113E-02
-1.4242520E-03,-1.750183E-02
-1.4240680E-03,-1.841736E-02
-1.4238840E-03,-2.024841E-02
-1.4237000E-03,-1.979065E-02
-1.4235160E-03,-1.689148E-02
-1.4233320E-03,-1.673889E-02
-1.4231480E-03,-1.780701E-02
-1.4229640E-03,-1.719666E-02
-1.4227800E-03,-1.841736E-02
-1.4225960E-03,-1.597595E-02
-1.4224120E-03,-1.826477E-02
-1.4222280E-03,-1.780701E-02
-1.4220440E-03,-1.643372E-02
-1.4218600E-03,-1.567078E-02
-1.4216760E-03,-1.597595E-02
-1.4214920E-03,-1.597595E-02
-1.4213080E-03,-1.506042E-02
-1.4211240E-03,-1.582336E-02
-1.4209400E-03,-1.658630E-02
-1.4207560E-03,-1.582336E-02
-1.4205720E-03,-1.612854E-02
-1.4203880E-03,-1.551819E-02
-1.4202040E-03,-1.673889E-02
-1.4200200E-03,-1.658630E-02
-1.4198360E-03,-1.597595E-02
-1.4196520E-03,-1.765442E-02
-1.4194680E-03,-1.689148E-02
-1.4192840E-03,-1.765442E-02
-1.4191000E-03,-1.734924E-02
-1.4189160E-03,-1.719666E-02
-1.4187320E-03,-1.704407E-02
-1.4185480E-03,-1.902771E-02
-1.4183640E-03,-1.811218E-02
-1.4181800E-03,-1.933289E-02
-1.4179960E-03,-1.933289E-02
-1.4178120E-03,-1.750183E-02
-1.4176280E-03,-1.643372E-02
-1.4174440E-03,-1.872253E-02
-1.4172600E-03,-1.536560E-02
-1.4170760E-03,-1.643372E-02
-1.4168920E-03,-1.597595E-02
-1.4167080E-03,-1.643372E-02
-1.4165240E-03,-1.445007E-02
-1.4163400E-03,-1.567078E-02
-1.4161560E-03,-1.506042E-02
-1.4159720E-03,-1.475525E-02
-1.4157880E-03,-1.734924E-02
-1.4156040E-03,-1.582336E-02
-1.4154200E-03,-1.643372E-02
-1.4152360E-03,-2.101135E-02
-1.4150520E-03,-1.887512E-02
-1.4148680E-03,-1.597595E-02
-1.4146840E-03,-1.490784E-02
-1.4145000E-03,-1.979065E-02
-1.4143160E-03,-1.811218E-02
-1.4141320E-03,-1.597595E-02
-1.4139480E-03,-1.826477E-02
-1.4137640E-03,-1.795959E-02
-1.4135800E-03,-1.734924E-02
-1.4133960E-03,-1.521301E-02
-1.4132120E-03,-1.429749E-02
-1.4130280E-03,-1.689148E-02
-1.4128440E-03,-1.567078E-02
-1.4126600E-03,-1.414490E-02
-1.4124760E-03,-1.521301E-02
-1.4122920E-03,-1.658630E-02
-1.4121080E-03,-1.612854E-02
-1.4119240E-03,-1.338196E-02
-1.4117400E-03,-1.445007E-02
-1.4115560E-03,-1.765442E-02
-1.4113720E-03,-1.399231E-02
-1.4111880E-03,-1.567078E-02
-1.4110040E-03,-1.445007E-02
-1.4108200E-03,-1.445007E-02
-1.4106360E-03,-1.338196E-02
-1.4104520E-03,-1.445007E-02
-1.4102680E-03,-1.414490E-02
-1.4100840E-03,-1.475525E-02
-1.4099000E-03,-1.811218E-02
-1.4097160E-03,-1.414490E-02
-1.4095320E-03,-1.612854E-02
-1.4093480E-03,-1.658630E-02
-1.4091640E-03,-1.628113E-02
-1.4089800E-03,-1.506042E-02
-1.4087960E-03,-1.658630E-02
-1.4086120E-03,-1.597595E-02
-1.4084280E-03,-1.322937E-02
-1.4082440E-03,-1.567078E-02
-1.4080600E-03,-1.750183E-02
-1.4078760E-03,-1.475525E-02
-1.4076920E-03,-1.338196E-02
-1.4075080E-03,-1.399231E-02
-1.4073240E-03,-1.170349E-02
-1.4071400E-03,-1.078796E-02
-1.4069560E-03,-1.124573E-02
-1.4067720E-03,-1.292419E-02
-1.4065880E-03,-1.246643E-02
-1.4064040E-03,-1.307678E-02
-1.4062200E-03,-1.399231E-02
-1.4060360E-03,-1.536560E-02
-1.4058520E-03,-1.322937E-02
-1.4056680E-03,-1.582336E-02
-1.4054840E-03,-1.383972E-02
-1.4053000E-03,-1.414490E-02
-1.4051160E-03,-1.353455E-02
-1.4049320E-03,-1.277161E-02
-1.4047480E-03,-1.658630E-02
-1.4045640E-03,-1.734924E-02
-1.4043800E-03,-1.383972E-02
-1.4041960E-03,-1.399231E-02
-1.4040120E-03,-1.383972E-02
-1.4038280E-03,-1.551819E-02
-1.4036440E-03,-1.368713E-02
-1.4034600E-03,-1.551819E-02
-1.4032760E-03,-1.750183E-02
-1.4030920E-03,-1.704407E-02
-1.4029080E-03,-1.521301E-02
-1.4027240E-03,-1.673889E-02
-1.4025400E-03,-1.429749E-02
-1.4023560E-03,-1.521301E-02
-1.4021720E-03,-1.429749E-02
-1.4019880E-03,-1.628113E-02
-1.4018040E-03,-1.734924E-02
-1.4016200E-03,-1.643372E-02
-1.4014360E-03,-1.567078E-02
-1.4012520E-03,-1.490784E-02
-1.4010680E-03,-1.780701E-02
-1.4008840E-03,-1.628113E-02
-1.4007000E-03,-1.765442E-02
-1.4005160E-03,-2.009583E-02
-1.4003320E-03,-1.887512E-02
-1.4001480E-03,-1.536560E-02
-1.3999640E-03,-1.536560E-02
-1.3997800E-03,-1.628113E-02
-1.3995960E-03,-1.414490E-02
-1.3994120E-03,-1.506042E-02
-1.3992280E-03,-1.704407E-02
-1.3990440E-03,-1.704407E-02
-1.3988600E-03,-1.414490E-02
-1.3986760E-03,-1.292419E-02
-1.3984920E-03,-1.490784E-02
-1.3983080E-03,-1.445007E-02
-1.3981240E-03,-1.445007E-02
-1.3979400E-03,-1.460266E-02
-1.3977560E-03,-1.856995E-02
-1.3975720E-03,-1.445007E-02
-1.3973880E-03,-1.551819E-02
-1.3972040E-03,-1.734924E-02
-1.3970200E-03,-1.643372E-02
-1.3968360E-03,-1.383972E-02
-1.3966520E-03,-1.582336E-02
-1.3964680E-03,-1.521301E-02
-1.3962840E-03,-1.551819E-02
-1.3961000E-03,-1.628113E-02
-1.3959160E-03,-1.673889E-02
-1.3957320E-03,-1.551819E-02
-1.3955480E-03,-1.567078E-02
-1.3953640E-03,-1.445007E-02
-1.3951800E-03,-1.719666E-02
-1.3949960E-03,-1.673889E-02
-1.3948120E-03,-1.689148E-02
-1.3946280E-03,-1.567078E-02
-1.3944440E-03,-1.460266E-02
-1.3942600E-03,-1.673889E-02
-1.3940760E-03,-1.551819E-02
-1.3938920E-03,-1.353455E-02
-1.3937080E-03,-1.445007E-02
-1.3935240E-03,-1.719666E-02
-1.3933400E-03,-1.490784E-02
-1.3931560E-03,-1.246643E-02
-1.3929720E-03,-1.292419E-02
-1.3927880E-03,-1.643372E-02
-1.3926040E-03,-1.567078E-02
-1.3924200E-03,-1.521301E-02
-1.3922360E-03,-1.689148E-02
-1.3920520E-03,-1.612854E-02
-1.3918680E-03,-1.582336E-02
-1.3916840E-03,-1.765442E-02
-1.3915000E-03,-1.719666E-02
-1.3913160E-03,-1.673889E-02
-1.3911320E-03,-1.704407E-02
-1.3909480E-03,-1.658630E-02
-1.3907640E-03,-1.795959E-02
-1.3905800E-03,-1.811218E-02
-1.3903960E-03,-1.734924E-02
-1.3902120E-03,-1.765442E-02
-1.3900280E-03,-1.902771E-02
-1.3898440E-03,-1.628113E-02
-1.3896600E-03,-1.567078E-02
-1.3894760E-03,-1.872253E-02
-1.3892920E-03,-1.597595E-02
-1.3891080E-03,-1.826477E-02
-1.3889240E-03,-1.521301E-02
-1.3887400E-03,-1.643372E-02
-1.3885560E-03,-1.689148E-02
-1.3883720E-03,-1.719666E-02
-1.3881880E-03,-1.567078E-02
-1.3880040E-03,-1.612854E-02
-1.3878200E-03,-1.918030E-02
-1.3876360E-03,-1.567078E-02
-1.3874520E-03,-1.734924E-02
-1.3872680E-03,-1.887512E-02
-1.3870840E-03,-1.490784E-02
-1.3869000E-03,-1.521301E-02
-1.3867160E-03,-1.338196E-02
-1.3865320E-03,-1.506042E-02
-1.3863480E-03,-1.490784E-02
-1.3861640E-03,-1.445007E-02
-1.3859800E-03,-1.689148E-02
-1.3857960E-03,-1.689148E-02
-1.3856120E-03,-1.475525E-02
-1.3854280E-03,-1.628113E-02
-1.3852440E-03,-1.658630E-02
-1.3850600E-03,-1.658630E-02
-1.3848760E-03,-1.551819E-02
-1.3846920E-03,-1.795959E-02
-1.3845080E-03,-1.765442E-02
-1.3843240E-03,-1.643372E-02
-1.3841400E-03,-1.567078E-02
-1.3839560E-03,-1.689148E-02
-1.3837720E-03,-1.597595E-02
-1.3835880E-03,-1.536560E-02
-1.3834040E-03,-1.673889E-02
-1.3832200E-03,-1.673889E-02
-1.3830360E-03,-1.734924E-02
-1.3828520E-03,-1.704407E-02
-1.3826680E-03,-1.765442E-02
-1.3824840E-03,-1.536560E-02
-1.3823000E-03,-1.399231E-02
-1.3821160E-03,-1.628113E-02
-1.3819320E-03,-1.536560E-02
-1.3817480E-03,-1.689148E-02
-1.3815640E-03,-1.658630E-02
-1.3813800E-03,-1.689148E-02
-1.3811960E-03,-1.551819E-02
-1.3810120E-03,-1.338196E-02
-1.3808280E-03,-1.445007E-02
-1.3806440E-03,-1.429749E-02
-1.3804600E-03,-1.475525E-02
-1.3802760E-03,-1.414490E-02
-1.3800920E-03,-1.521301E-02
-1.3799080E-03,-1.368713E-02
-1.3797240E-03,-1.536560E-02
-1.3795400E-03,-1.460266E-02
-1.3793560E-03,-1.582336E-02
-1.3791720E-03,-1.414490E-02
-1.3789880E-03,-1.597595E-02
-1.3788040E-03,-1.551819E-02
-1.3786200E-03,-1.521301E-02
-1.3784360E-03,-1.368713E-02
-1.3782520E-03,-1.109314E-02
-1.3780680E-03,-1.383972E-02
-1.3778840E-03,-1.399231E-02
-1.3777000E-03,-1.506042E-02
-1.3775160E-03,-1.490784E-02
-1.3773320E-03,-1.490784E-02
-1.3771480E-03,-1.399231E-02
-1.3769640E-03,-1.429749E-02
-1.3767800E-03,-1.429749E-02
-1.3765960E-03,-1.567078E-02
-1.3764120E-03,-1.521301E-02
-1.3762280E-03,-1.399231E-02
-1.3760440E-03,-1.322937E-02
-1.3758600E-03,-1.490784E-02
-1.3756760E-03,-1.368713E-02
-1.3754920E-03,-1.567078E-02
-1.3753080E-03,-1.414490E-02
-1.3751240E-03,-1.399231E-02
-1.3749400E-03,-1.475525E-02
-1.3747560E-03,-1.475525E-02
-1.3745720E-03,-1.460266E-02
-1.3743880E-03,-1.506042E-02
-1.3742040E-03,-1.567078E-02
-1.3740200E-03,-1.567078E-02
-1.3738360E-03,-1.475525E-02
-1.3736520E-03,-1.551819E-02
-1.3734680E-03,-1.490784E-02
-1.3732840E-03,-1.551819E-02
-1.3731000E-03,-1.307678E-02
-1.3729160E-03,-1.399231E-02
-1.3727320E-03,-1.445007E-02
-1.3725480E-03,-1.582336E-02
-1.3723640E-03,-1.383972E-02
-1.3721800E-03,-1.307678E-02
-1.3719960E-03,-1.475525E-02
-1.3718120E-03,-1.551819E-02
-1.3716280E-03,-1.338196E-02
-1.3714440E-03,-1.429749E-02
-1.3712600E-03,-1.536560E-02
-1.3710760E-03,-1.429749E-02
-1.3708920E-03,-1.261902E-02
-1.3707080E-03,-1.734924E-02
-1.3705240E-03,-1.612854E-02
-1.3703400E-03,-1.597595E-02
-1.3701560E-03,-1.521301E-02
-1.3699720E-03,-1.445007E-02
-1.3697880E-03,-1.551819E-02
-1.3696040E-03,-1.445007E-02
-1.3694200E-03,-1.719666E-02
-1.3692360E-03,-1.811218E-02
-1.3690520E-03,-1.704407E-02
-1.3688680E-03,-1.780701E-02
-1.3686840E-03,-1.567078E-02
-1.3685000E-03,-1.811218E-02
-1.3683160E-03,-1.673889E-02
-1.3681320E-03,-1.521301E-02
-1.3679480E-03,-1.521301E-02
-1.3677640E-03,-1.567078E-02
-1.3675800E-03,-1.826477E-02
-1.3673960E-03,-1.353455E-02
-1.3672120E-03,-1.521301E-02
-1.3670280E-03,-1.551819E-02
-1.3668440E-03,-1.429749E-02
-1.3666600E-03,-1.353455E-02
-1.3664760E-03,-1.292419E-02
-1.3662920E-03,-1.704407E-02
-1.3661080E-03,-1.658630E-02
-1.3659240E-03,-1.658630E-02
-1.3657400E-03,-1.658630E-02
-1.3655560E-03,-1.795959E-02
-1.3653720E-03,-1.856995E-02
-1.3651880E-03,-1.826477E-02
-1.3650040E-03,-1.948547E-02
-1.3648200E-03,-1.628113E-02
-1.3646360E-03,-1.795959E-02
-1.3644520E-03,-1.689148E-02
-1.3642680E-03,-1.536560E-02
-1.3640840E-03,-1.506042E-02
-1.3639000E-03,-1.612854E-02
-1.3637160E-03,-1.414490E-02
-1.3635320E-03,-1.597595E-02
-1.3633480E-03,-1.567078E-02
-1.3631640E-03,-1.445007E-02
-1.3629800E-03,-1.689148E-02
-1.3627960E-03,-1.521301E-02
-1.3626120E-03,-1.521301E-02
-1.3624280E-03,-1.429749E-02
-1.3622440E-03,-1.643372E-02
-1.3620600E-03,-1.475525E-02
-1.3618760E-03,-1.551819E-02
-1.3616920E-03,-1.597595E-02
-1.3615080E-03,-1.826477E-02
-1.3613240E-03,-1.536560E-02
-1.3611400E-03,-1.521301E-02
-1.3609560E-03,-1.506042E-02
-1.3607720E-03,-1.719666E-02
-1.3605880E-03,-1.795959E-02
-1.3604040E-03,-1.597595E-02
-1.3602200E-03,-1.795959E-02
-1.3600360E-03,-1.521301E-02
-1.3598520E-03,-1.597595E-02
-1.3596680E-03,-1.460266E-02
-1.3594840E-03,-1.643372E-02
-1.3593000E-03,-1.521301E-02
-1.3591160E-03,-1.338196E-02
-1.3589320E-03,-1.551819E-02
-1.3587480E-03,-1.628113E-02
-1.3585640E-03,-1.521301E-02
-1.3583800E-03,-1.521301E-02
-1.3581960E-03,-1.338196E-02
-1.3580120E-03,-1.445007E-02
-1.3578280E-03,-1.490784E-02
-1.3576440E-03,-1.780701E-02
-1.3574600E-03,-1.475525E-02
-1.3572760E-03,-1.689148E-02
-1.3570920E-03,-1.673889E-02
-1.3569080E-03,-1.597595E-02
-1.3567240E-03,-1.628113E-02
-1.3565400E-03,-1.628113E-02
-1.3563560E-03,-1.658630E-02
-1.3561720E-03,-1.506042E-02
-1.3559880E-03,-1.795959E-02
-1.3558040E-03,-1.811218E-02
-1.3556200E-03,-1.704407E-02
-1.3554360E-03,-1.490784E-02
-1.3552520E-03,-1.826477E-02
-1.3550680E-03,-1.658630E-02
-1.3548840E-03,-1.780701E-02
-1.3547000E-03,-1.780701E-02
-1.3545160E-03,-1.597595E-02
-1.3543320E-03,-1.750183E-02
-1.3541480E-03,-1.628113E-02
-1.3539640E-03,-1.765442E-02
-1.3537800E-03,-1.551819E-02
-1.3535960E-03,-1.551819E-02
-1.3534120E-03,-1.765442E-02
-1.3532280E-03,-1.826477E-02
-1.3530440E-03,-1.490784E-02
-1.3528600E-03,-1.734924E-02
-1.3526760E-03,-1.567078E-02
-1.3524920E-03,-1.475525E-02
-1.3523080E-03,-1.628113E-02
-1.3521240E-03,-1.551819E-02
-1.3519400E-03,-1.490784E-02
-1.3517560E-03,-1.506042E-02
-1.3515720E-03,-1.490784E-02
-1.3513880E-03,-1.673889E-02
-1.3512040E-03,-1.673889E-02
-1.3510200E-03,-1.383972E-02
-1.3508360E-03,-1.399231E-02
-1.3506520E-03,-1.750183E-02
-1.3504680E-03,-1.536560E-02
-1.3502840E-03,-1.795959E-02
-1.3501000E-03,-1.734924E-02
-1.3499160E-03,-1.567078E-02
-1.3497320E-03,-1.414490E-02
-1.3495480E-03,-1.567078E-02
-1.3493640E-03,-1.704407E-02
-1.3491800E-03,-1.490784E-02
-1.3489960E-03,-1.506042E-02
-1.3488120E-03,-1.612854E-02
-1.3486280E-03,-1.643372E-02
-1.3484440E-03,-1.490784E-02
-1.3482600E-03,-1.567078E-02
-1.3480760E-03,-1.567078E-02
-1.3478920E-03,-1.414490E-02
-1.3477080E-03,-1.521301E-02
-1.3475240E-03,-1.475525E-02
-1.3473400E-03,-1.567078E-02
-1.3471560E-03,-1.521301E-02
-1.3469720E-03,-1.704407E-02
-1.3467880E-03,-1.902771E-02
-1.3466040E-03,-1.765442E-02
-1.3464200E-03,-1.536560E-02
-1.3462360E-03,-1.567078E-02
-1.3460520E-03,-1.521301E-02
-1.3458680E-03,-1.826477E-02
-1.3456840E-03,-1.689148E-02
-1.3455000E-03,-1.673889E-02
-1.3453160E-03,-1.597595E-02
-1.3451320E-03,-1.612854E-02
-1.3449480E-03,-1.490784E-02
-1.3447640E-03,-1.826477E-02
-1.3445800E-03,-1.704407E-02
-1.3443960E-03,-1.551819E-02
-1.3442120E-03,-1.567078E-02
-1.3440280E-03,-1.414490E-02
-1.3438440E-03,-1.719666E-02
-1.3436600E-03,-1.643372E-02
-1.3434760E-03,-1.445007E-02
-1.3432920E-03,-1.551819E-02
-1.3431080E-03,-1.551819E-02
-1.3429240E-03,-1.673889E-02
-1.3427400E-03,-1.490784E-02
-1.3425560E-03,-1.704407E-02
-1.3423720E-03,-1.673889E-02
-1.3421880E-03,-1.612854E-02
-1.3420040E-03,-1.521301E-02
-1.3418200E-03,-1.643372E-02
-1.3416360E-03,-1.399231E-02
